Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
649397,Patrick Schulte,2001,Goalkeeper,"1,93 m",,€3.50m,Major League Soccer
889193,AZ Jackson,2001,Attacking Midfield,"1,75 m",,€2.00m,Major League Soccer
170904,Rudy Camacho,1991,Centre-Back,"1,86 m",,€400k,Major League Soccer
173489,Darlington Nagbe,1990,Central Midfield,"1,75 m",right,€1.50m,Major League Soccer
683625,Jacen Russell-Rowe,2002,Centre-Forward,"1,83 m",right,€2.50m,Major League Soccer
600170,Sean Zawadzki,2000,Central Midfield,"1,75 m",,€600k,Major League Soccer
1046042,Cole Mrowka,2006,Attacking Midfield,,both,€125k,Major League Soccer
343153,Yevgen Cheberko,1998,Centre-Back,"1,84 m",left,€1.20m,Major League Soccer
1123295,Giorgio De Libera,2005,Central Midfield,,,,Major League Soccer
411554,Derrick Jones,1997,Central Midfield,"1,90 m",right,€500k,Major League Soccer
513968,Aidan Morris,2001,Central Midfield,"1,75 m",right,€3.50m,Major League Soccer
1013475,Stanislav Lapkes,2006,Goalkeeper,"1,94 m",,,Major League Soccer
368942,Alexandru Mățan,1999,Attacking Midfield,"1,67 m",right,€4.00m,Major League Soccer
459463,Cucho Hernández,1999,Centre-Forward,"1,76 m",right,€18.00m,Major League Soccer
637733,Philip Quinton,1999,Centre-Back,"1,96 m",,€600k,Major League Soccer
1101364,Keegan Hughes,2000,Centre-Back,"1,91 m",,€125k,Major League Soccer
674013,Mohamed Farsi,1999,Right Midfield,"1,78 m",right,€2.50m,Major League Soccer
1245606,Yutaro Tsukada,2001,Left Winger,"1,80 m",,€200k,Major League Soccer
690533,César Araújo,2001,Defensive Midfield,"1,81 m",right,€3.50m,Major League Soccer
401361,Mason Stajduhar,1997,Goalkeeper,"1,88 m",,€175k,Major League Soccer
371864,David Brekalo,1998,Centre-Back,"1,88 m",right,€3.00m,Major League Soccer
909663,Heine Gikling Bruseth,2004,Central Midfield,"1,77 m",left,€1.20m,Major League Soccer
498686,Iván Angulo,1999,Left Winger,"1,79 m",right,€4.00m,Major League Soccer
746834,Thomas Williams,2004,Centre-Back,"1,90 m",,€200k,Major League Soccer
1236448,Jeorgio Kocevski,2002,Central Midfield,"1,85 m",right,€150k,Major League Soccer
119228,Luis Muriel,1991,Centre-Forward,"1,80 m",right,€1.80m,Major League Soccer
494826,Luca Petrasso,2000,Left-Back,"1,80 m",left,€300k,Major League Soccer
72653,Nicolás Lodeiro,1989,Attacking Midfield,"1,73 m",left,€1.00m,Major League Soccer
863139,Ramiro Enrique,2001,Centre-Forward,"1,71 m",right,€2.50m,Major League Soccer
1089575,Abdi Salim,2001,Centre-Back,"1,85 m",,€150k,Major League Soccer
447482,Dagur Dan Thórhallsson,2000,Right-Back,,right,€1.50m,Major League Soccer
625617,Rafael Santos,1998,Left-Back,"1,80 m",left,€800k,Major League Soccer
1245667,Colin Guske,2007,Defensive Midfield,,right,,Major League Soccer
95172,Pedro Gallese,1990,Goalkeeper,"1,89 m",left,€800k,Major League Soccer
465822,Facundo Torres,2000,Right Winger,"1,77 m",left,€14.00m,Major League Soccer
750537,Wilfredo Rivera,2003,Centre-Forward,"1,68 m",,€125k,Major League Soccer
429271,Kyle Smith,1992,Right-Back,"1,84 m",,€600k,Major League Soccer
750807,Javier Otero,2002,Goalkeeper,"1,98 m",,€100k,Major League Soccer
504258,Rodrigo Schlegel,1997,Centre-Back,"1,84 m",right,€2.00m,Major League Soccer
596770,Jack Lynn,2000,Centre-Forward,"1,83 m",,-,Major League Soccer
151678,Robin Jansson,1991,Centre-Back,"1,87 m",left,€600k,Major League Soccer
750532,Michael Halliday,2003,Right-Back,"1,83 m",,€200k,Major League Soccer
85012,Felipe Martins,1990,Central Midfield,"1,73 m",right,-,Major League Soccer
1088718,Shak Mohammed,2003,Right Winger,"1,78 m",,€150k,Major League Soccer
998204,Tahir Reid-Brown,2006,Left-Back,"1,88 m",left,€75k,Major League Soccer
440988,Martín Ojeda,1998,Left Winger,"1,79 m",left,€6.00m,Major League Soccer
998206,Favian Loyola,2005,Right Winger,"1,78 m",left,€100k,Major League Soccer
405194,Carlos Mercado,1999,Goalkeeper,"1,90 m",right,€50k,Major League Soccer
224669,Wilder Cartagena,1994,Defensive Midfield,"1,80 m",right,€2.50m,Major League Soccer
1089572,Duncan McGuire,2001,Centre-Forward,"1,85 m",right,€5.00m,Major League Soccer
985806,Alex Freeman,2004,Right-Back,"1,88 m",,€150k,Major League Soccer
543467,Deiber Caicedo,2000,Left Winger,"1,69 m",right,€2.00m,Major League Soccer
741044,Belal Halbouni,1999,Centre-Back,"1,89 m",right,€150k,Major League Soccer
216683,Fafà Picault,1991,Left Winger,"1,73 m",right,€600k,Major League Soccer
577405,Mathías Laborda,1999,Centre-Back,"1,84 m",right,€1.50m,Major League Soccer
1242701,Nicolas Fleuriau Chateau,2002,Centre-Forward,,,€150k,Major League Soccer
193081,Ryan Gauld,1995,Attacking Midfield,"1,69 m",left,€7.00m,Major League Soccer
509499,Javain Brown,1999,Right-Back,"1,80 m",right,€1.00m,Major League Soccer
287578,Sam Adekugbe,1995,Left-Back,"1,76 m",left,€1.00m,Major League Soccer
68884,Damir Kreilach,1989,Central Midfield,"1,86 m",right,€400k,Major League Soccer
638798,Ryan Raposo,1999,Left Midfield,"1,70 m",both,€1.50m,Major League Soccer
562383,Tristan Blackmon,1996,Centre-Back,"1,86 m",right,€2.00m,Major League Soccer
1005510,Tate Johnson,2005,Left-Back,"1,70 m",left,,Major League Soccer
990800,Jay Herdman,2004,Attacking Midfield,"1,69 m",,€100k,Major League Soccer
1118096,Giuseppe Bovalina,2004,Right-Back,"1,76 m",right,€150k,Major League Soccer
118397,Alessandro Schöpf,1994,Attacking Midfield,"1,78 m",right,€800k,Major League Soccer
323872,Andrés Cubas,1996,Defensive Midfield,"1,66 m",right,€4.00m,Major League Soccer
659806,Pedro Vite,2002,Central Midfield,"1,66 m",left,€3.00m,Major League Soccer
1089582,Levonte Johnson,1999,Left Winger,"1,78 m",right,€250k,Major League Soccer
657271,Ralph Priso,2002,Defensive Midfield,"1,75 m",left,€500k,Major League Soccer
226530,Bjørn Inge Utvik,1996,Centre-Back,"1,83 m",right,€800k,Major League Soccer
187896,Luís Martins,1992,Left-Back,"1,77 m",left,€200k,Major League Soccer
734761,Sebastian Berhalter,2001,Central Midfield,"1,75 m",right,€1.00m,Major League Soccer
958473,Édier Ocampo,2003,Right-Back,"1,71 m",right,€1.50m,Major League Soccer
802143,Isaac Boehmer,2001,Goalkeeper,"1,88 m",right,€300k,Major League Soccer
995642,Ali Ahmed,2000,Left Midfield,"1,80 m",right,€3.00m,Major League Soccer
1002283,Max Anchor,2004,Goalkeeper,"1,91 m",,€125k,Major League Soccer
130765,Stuart Armstrong,1992,Central Midfield,"1,83 m",right,€1.50m,Major League Soccer
562555,Brian White,1996,Centre-Forward,"1,80 m",right,€3.50m,Major League Soccer
994593,Finn Linder,2004,Centre-Back,"1,93 m",,€50k,Major League Soccer
617489,Eliot Goldthorp,2001,Central Midfield,"1,83 m",right,,Major League Soccer
1067259,Jeevan Badwal,2006,Central Midfield,"1,79 m",,€100k,Major League Soccer
1089204,J.C. Ngando,1999,Defensive Midfield,"1,75 m",,€350k,Major League Soccer
1162090,Cyprian Kachwele,2005,Centre-Forward,"1,90 m",right,€100k,Major League Soccer
309196,Yohei Takaoka,1996,Goalkeeper,"1,83 m",right,€2.00m,Major League Soccer
336381,Ranko Veselinovic,1999,Centre-Back,"1,90 m",right,€2.00m,Major League Soccer
168713,Joe Bendik,1989,Goalkeeper,"1,91 m",left,-,Major League Soccer
122043,Héctor Herrera,1990,Central Midfield,"1,83 m",right,€1.50m,Major League Soccer
989980,Xavier Valdez,2003,Goalkeeper,"1,95 m",,€75k,Major League Soccer
112317,Ján Greguš,1991,Central Midfield,"1,89 m",right,€600k,Major League Soccer
48907,Erik Sviatchenko,1991,Centre-Back,"1,85 m",right,€1.20m,Major League Soccer
1107048,Jefferson Valverde,1999,Defensive Midfield,"1,71 m",,€300k,Major League Soccer
265152,Júnior Moreno,1993,Defensive Midfield,"1,75 m",right,€1.00m,Major League Soccer
647958,Ibrahim Aliyu,2002,Centre-Forward,"1,84 m",,€3.00m,Major League Soccer
417349,Andrew Tarbell,1993,Goalkeeper,"1,90 m",,€150k,Major League Soccer
175745,Brad Smith,1994,Left-Back,"1,77 m",left,€500k,Major League Soccer
951707,Exon Arzú,2004,Right Winger,"1,75 m",,€150k,Major League Soccer
604069,Lawrence Ennali,2002,Left Winger,"1,72 m",right,€3.00m,Major League Soccer
141704,Steve Clark,1986,Goalkeeper,"1,90 m",right,€200k,Major League Soccer
401727,Sebastián Ferreira,1998,Centre-Forward,"1,80 m",right,€1.50m,Major League Soccer
375300,Adalberto Carrasquilla,1998,Central Midfield,"1,70 m",right,€4.50m,Major League Soccer
610629,Gabriel Segal,2001,Centre-Forward,"1,78 m",,€250k,Major League Soccer
867847,Micael,2000,Centre-Back,"1,83 m",left,€1.00m,Major League Soccer
405187,Griffin Dorsey,1999,Right-Back,"1,82 m",right,€800k,Major League Soccer
940016,Brooklyn Raines,2005,Central Midfield,"1,73 m",,€250k,Major League Soccer
338169,Franco Escobar,1995,Right-Back,"1,80 m",right,€800k,Major League Soccer
183337,Jimmy Maurer,1988,Goalkeeper,"1,88 m",,€100k,Major League Soccer
636185,Ethan Bartlow,2000,Centre-Back,"1,83 m",,€600k,Major League Soccer
1234665,Kieran Sargeant,2003,Left-Back,"1,83 m",,€75k,Major League Soccer
637658,Tate Schmitt,1997,Left-Back,"1,80 m",,€400k,Major League Soccer
289168,Sebastian Kowalczyk,1998,Attacking Midfield,"1,70 m",right,€1.20m,Major League Soccer
1237921,Ousmane Sylla,2001,Left Winger,,,€100k,Major League Soccer
986260,Diego Gonzalez,2002,Central Midfield,"1,70 m",,,Major League Soccer
910457,Nelson Quiñónes,2002,Left Winger,"1,75 m",right,€800k,Major League Soccer
506009,Amine Bassi,1997,Attacking Midfield,"1,73 m",right,€4.50m,Major League Soccer
435488,Artur,1996,Defensive Midfield,"1,80 m",right,€3.00m,Major League Soccer
747548,Femi Awodesu,2001,Centre-Back,"1,90 m",,,Major League Soccer
227909,Daniel Steres,1990,Centre-Back,"1,83 m",right,€250k,Major League Soccer
296783,Ezequiel Ponce,1997,Centre-Forward,"1,81 m",right,€7.00m,Major League Soccer
1214797,Stephen Annor Gyamfi,2003,Centre-Forward,"1,83 m",,€75k,Major League Soccer
332708,McKinze Gaines,1998,Right Winger,"1,81 m",right,€500k,Major League Soccer
830609,Anthony Ramírez,2005,Right Winger,"1,75 m",left,,Major League Soccer
189876,Paul Arriola,1995,Right Winger,"1,67 m",right,€4.00m,Major League Soccer
1013473,Alejandro Urzua,2006,Central Midfield,,right,€50k,Major League Soccer
875252,Enes Sali,2006,Left Winger,"1,68 m",right,€1.50m,Major League Soccer
992532,Pedrinho,2003,Right Winger,"1,77 m",right,-,Major League Soccer
718244,Carl Sainté,2002,Defensive Midfield,"1,82 m",right,€100k,Major League Soccer
568179,Dante Sealy,2003,Left Winger,"1,78 m",left,€600k,Major League Soccer
482611,Lalas Abubakar,1994,Centre-Back,"1,85 m",,€600k,Major League Soccer
826462,Antonio Carrera,2004,Goalkeeper,"1,93 m",,€25k,Major League Soccer
429443,Marco Farfán,1998,Left-Back,"1,78 m",left,€2.00m,Major League Soccer
99690,Omar González,1988,Centre-Back,"1,96 m",right,€100k,Major League Soccer
972455,Isaiah Parker,2002,Left-Back,"1,73 m",,€150k,Major League Soccer
1214806,Logan Farrington,2001,Centre-Forward,"1,88 m",,€800k,Major League Soccer
876809,Bernard Kamungo,2002,Right Winger,"1,75 m",left,€1.20m,Major League Soccer
568216,Show,1999,Defensive Midfield,"1,78 m",right,€750k,Major League Soccer
296681,Eugene Ansah,1994,Left Winger,"1,83 m",right,€500k,Major League Soccer
1117863,Tomas Pondeca,2001,Central Midfield,,,€75k,Major League Soccer
661154,Alan Velasco,2002,Left Winger,"1,67 m",right,€4.00m,Major League Soccer
1089579,Herbert Endeley,2001,Right-Back,"1,78 m",,€175k,Major League Soccer
1214927,Malik Henry-Scott,2001,Centre-Forward,"1,77 m",,€100k,Major League Soccer
501877,Nkosi Tafari,1997,Centre-Back,"1,93 m",,€1.80m,Major League Soccer
387110,Petar Musa,1998,Centre-Forward,"1,88 m",right,€7.00m,Major League Soccer
336168,Shaq Moore,1996,Right-Back,"1,80 m",right,€1.20m,Major League Soccer
562391,Ema Twumasi,1997,Right-Back,"1,72 m",,€1.00m,Major League Soccer
59344,Asier Illarramendi,1990,Defensive Midfield,"1,79 m",right,€1.00m,Major League Soccer
659802,Patrickson Delgado,2003,Defensive Midfield,"1,80 m",right,€800k,Major League Soccer
175996,Sebastian Lletget,1992,Central Midfield,"1,78 m",right,€1.00m,Major League Soccer
474249,Jesús Ferreira,2000,Centre-Forward,"1,75 m",,€5.00m,Major League Soccer
520491,Ruan,1995,Right-Back,"1,74 m",right,€1.20m,Major League Soccer
310640,Anderson Julio,1996,Right Winger,"1,71 m",right,€3.00m,Major League Soccer
972468,Tsiki Ntsabeleng,1998,Attacking Midfield,"1,70 m",right,€800k,Major League Soccer
396077,Maarten Paes,1998,Goalkeeper,"1,92 m",right,€1.80m,Major League Soccer
170854,Sebastien Ibeagha,1992,Centre-Back,"1,89 m",right,€400k,Major League Soccer
644781,Sam Junqua,1996,Left-Back,"1,83 m",left,€650k,Major League Soccer
867483,Geovane Jesus,2001,Right-Back,"1,81 m",right,€800k,Major League Soccer
455978,Paxton Pomykal,1999,Attacking Midfield,"1,72 m",,€3.00m,Major League Soccer
708584,Amet Korça,2000,Centre-Back,"1,91 m",right,€200k,Major League Soccer
895939,Tarik Scott,2005,Left Winger,"1,78 m",right,€100k,Major League Soccer
830602,Nolan Norris,2005,Centre-Back,"1,80 m",left,€100k,Major League Soccer
377109,Liam Fraser,1998,Defensive Midfield,"1,85 m",right,€1.00m,Major League Soccer
76743,Marcelo Silva,1989,Centre-Back,"1,85 m",right,€125k,Major League Soccer
259271,Maikel Chang,1991,Right Winger,"1,77 m",right,€300k,Major League Soccer
343334,Noel Caliskan,2000,Central Midfield,"1,80 m",,€150k,Major League Soccer
798050,Gavin Beavers,2005,Goalkeeper,"1,96 m",,€350k,Major League Soccer
795796,Tommy Silva,2002,Left-Back,"1,78 m",,€75k,Major League Soccer
580648,Darón Iskenderyan,2002,Right Winger,"1,82 m",right,€100k,Major League Soccer
921859,Axel Kei,2007,Centre-Forward,"1,85 m",right,€150k,Major League Soccer
821032,Jaziel Orozco,2004,Defensive Midfield,"1,78 m",right,€125k,Major League Soccer
813044,Elias Manoel,2001,Centre-Forward,"1,76 m",right,€2.00m,Major League Soccer
415663,Andrew Brody,1995,Left-Back,"1,78 m",,€1.50m,Major League Soccer
627183,Benji Michel,1997,Left Winger,"1,78 m",right,€500k,Major League Soccer
156300,Zac MacMath,1991,Goalkeeper,"1,85 m",,€300k,Major League Soccer
124983,Bryan Oviedo,1990,Left-Back,"1,72 m",left,€175k,Major League Soccer
482667,Kevon Lambert,1997,Defensive Midfield,"1,90 m",,€200k,Major League Soccer
999379,Luis Rivera,2007,Left-Back,"1,73 m",left,€50k,Major League Soccer
670168,Emeka Eneli,1999,Defensive Midfield,"1,75 m",,€1.50m,Major League Soccer
957461,Carlos Andrés Gómez,2002,Right Winger,"1,71 m",right,€5.00m,Major League Soccer
617531,Delentz Pierre,2000,Centre-Back,"1,85 m",,€100k,Major League Soccer
842357,Nelson Palacio,2001,Central Midfield,"1,80 m",right,€1.20m,Major League Soccer
763648,Tyler Wolff,2003,Right Winger,"1,75 m",right,€800k,Major League Soccer
262999,Cristian Arango,1995,Centre-Forward,"1,76 m",right,€7.50m,Major League Soccer
763768,Bode Hidalgo,2002,Right-Back,"1,80 m",right,€1.50m,Major League Soccer
169416,Matt Crooks,1994,Attacking Midfield,"1,91 m",right,€1.50m,Major League Soccer
507115,Lachlan Brook,2001,Right Winger,"1,78 m",left,€350k,Major League Soccer
258015,Diogo Gonçalves,1997,Central Midfield,"1,78 m",right,€4.00m,Major League Soccer
642967,Brayan Vera,1999,Centre-Back,"1,80 m",left,€1.50m,Major League Soccer
1088719,Bertin Jacquesson,2001,Right Winger,"1,83 m",,€200k,Major League Soccer
253761,Tomás Gómez,1993,Goalkeeper,"1,88 m",,€100k,Major League Soccer
898801,Fernando Delgado,2006,Goalkeeper,"1,86 m",right,,Major League Soccer
401580,Pablo Ruiz,1998,Central Midfield,"1,72 m",left,€1.50m,Major League Soccer
793327,Zack Farnsworth,2002,Centre-Back,"1,85 m",,€100k,Major League Soccer
334597,Justen Glad,1997,Centre-Back,"1,83 m",,€3.00m,Major League Soccer
663310,Kevin Bonilla,2001,Right-Back,"1,72 m",,€25k,Major League Soccer
491596,Braian Ojeda,2000,Central Midfield,"1,73 m",right,€4.00m,Major League Soccer
888792,Keller Storlie,2002,Centre-Back,"1,88 m",right,,Major League Soccer
699488,Dominik Marczuk,2003,Right Winger,"1,77 m",both,€2.00m,Major League Soccer
510344,Erik Holt,1996,Centre-Back,"1,85 m",,€200k,Major League Soccer
892004,Griffin Dillon,2003,Central Midfield,"1,80 m",,,Major League Soccer
880626,Diego Luna,2003,Left Midfield,"1,73 m",right,€6.00m,Major League Soccer
324341,Alexandros Katranis,1998,Left-Back,"1,74 m",left,€1.00m,Major League Soccer
1214954,Matthew Bell,2002,Left Winger,"1,83 m",,€75k,Major League Soccer
1054541,Luca Moisa,2008,Central Midfield,,,,Major League Soccer
1007383,Zavier Gozo,2007,Centre-Forward,,,€75k,Major League Soccer
1215289,Forster Ajago,2001,Centre-Forward,,,€150k,Major League Soccer
994267,Fidel Barajas,2006,Right Winger,"1,75 m",left,€3.00m,Major League Soccer
156886,Jamie Paterson,1991,Attacking Midfield,"1,75 m",right,€400k,Major League Soccer
504254,Enzo Copetti,1996,Centre-Forward,"1,80 m",right,€3.80m,Major League Soccer
549016,Iuri Tavares,2001,Left Winger,"1,91 m",right,€1.00m,Major League Soccer
271183,Brandt Bronico,1995,Central Midfield,"1,73 m",,€1.50m,Major League Soccer
1000274,Brian Romero,2006,Right Winger,,,€150k,Major League Soccer
145466,Tim Ream,1987,Centre-Back,"1,86 m",left,€400k,Major League Soccer
1089203,Hamady Diop,2002,Left-Back,"1,83 m",left,€300k,Major League Soccer
497142,George Marks,1999,Goalkeeper,"1,85 m",,€125k,Major League Soccer
1112735,Andrew Privett,2000,Centre-Back,"1,83 m",,€1.00m,Major League Soccer
370970,Jaylin Lindsey,2000,Right-Back,"1,73 m",right,€800k,Major League Soccer
1000273,Nimfasha Berchimas,2008,Left Winger,"1,72 m",right,€500k,Major League Soccer
519514,Liel Abada,2001,Right Winger,"1,72 m",right,€7.00m,Major League Soccer
133831,Kristijan Kahlina,1992,Goalkeeper,"1,88 m",right,€2.00m,Major League Soccer
847772,Adilson Malanda,2001,Centre-Back,"1,94 m",right,€3.50m,Major League Soccer
1089531,Brandon Cambridge,2002,Right Winger,"1,83 m",,€200k,Major League Soccer
144789,Júnior Urso,1989,Central Midfield,"1,81 m",right,€200k,Major League Soccer
159098,Brecht Dejaegere,1991,Central Midfield,"1,73 m",right,€800k,Major League Soccer
876440,João Pedro,2003,Centre-Back,"1,86 m",left,€400k,Major League Soccer
907649,Kerwin Vargas,2002,Left Winger,"1,80 m",right,€2.50m,Major League Soccer
